ID,PicID,Time,Latitude,Longitude
171,IMG_7630.JPG,2023:02:09 09:39:42,-1.3120805555555557,36.850947222222224
172,IMG_8265.JPG,2023:02:11 11:03:03,-1.280461111111111,36.964288888888895
173,IMG_7156.JPG,2023:02:05 10:34:29,-1.2894277777777776,36.79624166666667
174,IMG_0639.JPG,2023:02:20 10:40:55,-1.2992638888888888,36.774338888888884
175,IMG_6248.JPG,2023:02:01 14:15:19,-1.2750055555555555,36.82363055555556
176,IMG_7631.JPG,2023:02:09 09:39:44,-1.3117138888888888,36.85075
177,IMG_8502.JPG,2023:02:11 12:01:25,-1.2766388888888889,37.01695
178,IMG_6249.JPG,2023:02:01 14:15:20,-1.2749055555555555,36.823772222222225
179,IMG_0638.JPG,2023:02:20 10:40:52,-1.2991722222222222,36.774391666666666
180,IMG_7157.JPG,2023:02:05 10:34:31,-1.2893999999999999,36.79625
181,IMG_8264.JPG,2023:02:11 11:03:00,-1.2806472222222223,36.963905555555556
182,IMG_7143.JPG,2023:02:05 10:31:40,-1.2957638888888887,36.79535555555555
183,IMG_8270.JPG,2023:02:11 11:03:24,-1.279388888888889,36.96666388888889
184,IMG_7625.JPG,2023:02:09 09:36:47,-1.2996888888888887,36.836936111111115
185,IMG_8516.JPG,2023:02:11 12:05:04,-1.273863888888889,37.00098333333333
186,IMG_6513.JPG,2023:02:03 13:45:23,-1.3047555555555557,36.78793611111111
187,IMG_6275.JPG,2023:02:01 14:16:51,-1.2638666666666667,36.837447222222224
188,IMG_8258.JPG,2023:02:11 11:02:34,-1.2824333333333333,36.96058888888889
189,IMG_6261.JPG,2023:02:01 14:15:49,-1.271536111111111,36.8284
190,IMG_7619.JPG,2023:02:09 09:34:09,-1.2977277777777776,36.82960833333334
191,IMG_6507.JPG,2023:02:03 13:45:07,-1.3053333333333335,36.78768611111111
192,IMG_7194.JPG,2023:02:05 10:36:02,-1.2868638888888888,36.800244444444445
193,IMG_7180.JPG,2023:02:05 10:35:21,-1.288436111111111,36.79839722222222
194,IMG_7816.JPG,2023:02:09 12:38:08,-1.312186111111111,36.87022777777778
195,IMG_7802.JPG,2023:02:09 12:30:23,-1.3127472222222223,36.87213055555556
196,IMG_8066.JPG,2023:02:11 10:34:17,-1.2950277777777777,36.810294444444445
197,IMG_7355.JPG,2023:02:05 11:59:36,-1.2921944444444444,36.79931666666666
