panoid,lat,lon,year,month,ang_0,ang_90,ang_180,ang_270,img_path
px98ePx6CBybvLdjcP_T0A,-1.267868240692253,36.80985642174948,2021.0,8.0,0.3185452,0.0,0.0,0.29334608,P/x/
pxAzRbYv6CQvAVJOKTodqw,-1.232360443701652,36.71178165515719,2021.0,10.0,0.0,0.0,0.0,0.0,P/x/
pxExum5yMjn6H4I__xM7Uw,-1.189715977806488,36.93676032697993,2021.0,9.0,0.64463943,0.38942644,0.39191857,0.0,P/x/
pxIH3y725JX3XGfB29kIEg,-1.301891984461004,36.8753747041237,2018.0,1.0,0.0,0.0,0.0,0.0,P/x/
pxL2_67ObtcEU3d5WHSQQQ,-1.220714381217234,36.7152774774731,2021.0,10.0,0.0,0.0,0.63008964,0.4468622,P/x/
pxP-Bg2X94v3VnDbKR2SdQ,-1.256174890230371,36.79191590991631,2021.0,7.0,0.0,0.0,0.28422385,0.37794742,P/x/
pxQYM8m9GuUVKcFvDx214A,-1.217873508211707,36.81686527156818,2018.0,2.0,0.0,0.0,0.0,0.0,P/x/
pxSBe-dzQYQAi33T-vQgcA,-1.348711670188976,36.74115112370523,2021.0,9.0,0.0,0.0,0.0,0.0,P/x/
pxZXL6e1M0hqfiWCCF0E_w,-1.291335985296396,36.98456479855202,2018.0,2.0,0.0,0.0,0.0,0.0,P/x/
pxaa3nJ2ArrE5M5UdJafyw,-1.26716917594797,36.95127871168398,2018.0,2.0,0.0,0.0,0.0,0.0,P/x/
pxeiL4lPTqlRaerVXVNtlg,-1.291281374090667,36.82347524058659,2021.0,7.0,0.0,0.0,0.0,0.0,P/x/
pxifHE6peAZh939jqRvf_w,-1.373183283408755,36.94266353220903,2021.0,8.0,0.35135284,0.0,0.0,0.26012686,P/x/
pxk0ASEC395v7tR8G2JrIw,-1.386963596067334,36.75394816751443,2022.0,2.0,0.0,0.0,0.34241295,0.0,P/x/
pxklJ5BNiVbb3bm7O0mKbg,-1.274781490805464,36.84316889189358,2021.0,7.0,0.0,0.0,0.0,0.0,P/x/
pxl5wgXwzihz7SlW_Lcogg,-1.475921774488227,36.96605540773128,2021.0,9.0,0.0,0.0,0.0,0.0,P/x/
pxqC143-BSu70dz9HGyWxg,-1.182682835983724,36.63699251920151,2021.0,10.0,0.0,0.0,0.0,0.0,P/x/
pxrUoGfsTO_EyoOhjNF3lg,-1.303278358168473,36.82560256393765,2021.0,7.0,0.0,0.32961106,0.0,0.4314602,P/x/
py-oklwRugQj3lwtrhhi-w,-1.39341038161253,36.75825558820726,2022.0,2.0,0.0,0.0,0.0,0.0,P/y/
py024T0iQlZuSXGWxeSe6A,-1.305925986483423,36.83819144178909,2021.0,8.0,0.0,0.0,0.0,0.0,P/y/
py20HePfwzpUEflyYYtHSA,-1.294647202696227,36.94261916624806,2021.0,7.0,0.0,0.0,0.0,0.30485156,P/y/
py8ScGU-uhc_Tf9eaBXGlA,-1.193252346160856,36.69835885630697,2022.0,2.0,0.0,0.33377564,0.57015747,0.0,P/y/
pyA2hlEgMQyUanfgmVXnUg,-1.246277097985242,36.79509792281941,2021.0,7.0,0.37338394,0.3511935,0.0,0.0,P/y/
pyADXDWf-32vGr68a5E3fQ,-1.309550571487023,36.79160684726654,2021.0,8.0,0.0,0.0,0.0,0.0,P/y/
pyEYq6H7AOL4aCBFMyXI0g,-1.265171867143058,36.79427192575795,2021.0,7.0,0.0,0.0,0.0,0.0,P/y/
pyH4ZoJEtidWv5lxOJLpmg,-1.203588120574934,36.9256350334197,2021.0,9.0,0.0,0.0,0.0,0.0,P/y/
pyHaAmiGKQWkxKHqMBqRbw,-1.164945196560765,36.95660295280379,2018.0,2.0,0.0,0.0,0.0,0.50484926,P/y/
pyICOaeiV6GRoisgvRazCQ,-1.287295353702634,36.80736484855505,2017.0,12.0,0.0,0.0,0.40181214,0.3234258,P/y/
pyKBKohCPJKjLarcOucGnA,-1.387832338258042,36.74040034350539,2018.0,1.0,0.0,0.0,0.591987,0.6367463,P/y/
pyL8DO5G545pt7OfNeA5Fw,-1.157111424274855,36.94683947064595,2021.0,12.0,0.0,0.0,0.0,0.0,P/y/
pySOaEjLyM6kkgzf4wxg4w,-1.214182329223879,36.84990582883766,2018.0,5.0,0.0,0.0,0.0,0.0,P/y/
pyUsEsaK9v_7B11dHJ_rLw,-1.256333260666637,36.80609754568304,2021.0,8.0,0.0,0.3869365,0.0,0.0,P/y/
pyW7w4X9c0uedQRDkpXwHg,-1.213217215126179,36.74724277045749,2021.0,9.0,0.0,0.34555888,0.0,0.0,P/y/
pyX_FVFZdomK8rzM4Vcv7A,-1.48994791095204,36.97189263682171,2022.0,3.0,0.0,0.0,0.25073332,0.0,P/y/
pyY-fIyVMwlKmHJxW9iO2g,-1.354673594680215,36.73316113356593,2017.0,12.0,0.0,0.0,0.0,0.0,P/y/
pyYJ8GmyBVlrZXxOJWBl5Q,-1.291774864758218,36.70033344765989,2018.0,1.0,0.0,0.0,0.0,0.0,P/y/
pyZKkXg7nvNAckukdkK_3w,-1.210947419931592,36.8066130139924,2018.0,2.0,0.0,0.0,0.0,0.0,P/y/
py_YFcaEM2afEQy-hl1bvw,-1.193985184306036,36.70163143792707,2022.0,2.0,0.0,0.0,0.0,0.0,P/y/
pyaBr7LnzljtnAvQfVCoFw,-1.2847088849333,36.82683174923154,2017.0,12.0,0.0,0.0,0.0,0.0,P/y/
pyay8ABAI-2C7P_e0hQBJw,-1.18664416751632,36.72877107977195,2022.0,2.0,0.0,0.0,0.0,0.0,P/y/
pyhWC6mbaIbBQYxL0TSczw,-1.323564526506417,36.75997488557718,2021.0,10.0,0.0,0.0,0.0,0.0,P/y/
pyjJaIyAsyLEmWWXe3vaoA,-1.267901006714458,37.00855595945089,2018.0,2.0,0.0,0.0,0.0,0.0,P/y/
pyjzNbtTW7E2MS9SUfiY8A,-1.290828530402578,36.9019884332325,2018.0,4.0,0.0,0.0,0.3247213,0.49087292,P/y/
pyoCSMuKnnkrraoyUeG5Aw,-1.367128851795195,36.92555218674327,2018.0,4.0,0.0,0.0,0.0,0.0,P/y/
pypyNeIZw2mJR9BHO2znGg,-1.326640832941723,36.79561691903864,2021.0,10.0,0.0,0.0,0.0,0.0,P/y/
pyrORFiCgYJQp3vYr-l-ag,-1.258990790387067,36.65726307384224,2021.0,8.0,0.0,0.0,0.0,0.0,P/y/
pyta2rINSomoViYy1UtVLw,-1.188876224633209,36.90420612325794,2021.0,9.0,0.0,0.0,0.0,0.0,P/y/
pyv267IUBLo0GRSucedjMw,-1.375376600063446,36.74121781367119,2021.0,7.0,0.48976085,0.0,0.0,0.0,P/y/
pywRLwo5UZ4w8_DPxvzIPA,-1.204629520992582,36.9455678450063,2021.0,9.0,0.0,0.0,0.0,0.0,P/y/
pywpZ3rkxRk3pqIp1UhpVw,-1.165434429688774,36.75998549078795,2022.0,2.0,0.0,0.39283052,0.0,0.0,P/y/
pz-kqcqxu_FvAcGUhDmPKw,-1.171172248266796,36.83859943272362,2021.0,11.0,0.3601935,0.0,0.0,0.0,P/Z/
pz0Cb-yNjg6j8vIN5zdivg,-1.358183973574196,36.92847694581156,2021.0,8.0,0.0,0.0,0.0,0.0,P/Z/
pz1YpfcMt09PEWUrHiUG9g,-1.255331870139099,36.77890433196177,2018.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pz4I0Mb_6xT8DDR4RpCXEw,-1.191705971604399,36.77544643835825,2021.0,7.0,0.0,0.0,0.37441716,0.3064892,P/Z/
pz6ID2M-XVuneRiZcDt9xA,-1.172128915453497,36.83103719042609,2018.0,5.0,0.0,0.0,0.38990572,0.40889737,P/Z/
pz6N_5QjI-uVVcApgi2Q8A,-1.28282484390715,37.08209000281666,2018.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pzAVJ5VwiHR95VSImzbRRw,-1.377801177012665,36.82040364622967,2018.0,10.0,0.0,0.0,0.0,0.0,P/Z/
pzIAQPTn-Gp-ypMOYjh6jA,-1.279827260680666,36.8423958246458,2021.0,10.0,0.0,0.0,0.0,0.0,P/Z/
pzJvdR2ANX4ngfPGBMHmZQ,-1.324192361568522,36.82181549316309,2021.0,7.0,0.0,0.0,0.0,0.0,P/Z/
pzKC2VJCnui4C47UmvE0iA,-1.324682967146593,36.84649855603635,2021.0,8.0,0.0,0.0,0.0,0.0,P/Z/
pzL2bL3oVVFhdi6QN98qRw,-1.329053996226185,36.85145138709952,2021.0,10.0,0.0,0.25847223,0.0,0.0,P/Z/
pzLZ0jRBvcDg_GVLWg8hsg,-1.396323329740047,36.76542140700307,2022.0,2.0,0.0,0.37137178,0.0,0.0,P/Z/
pzLnMXu6LOoprXwHxRSd8g,-1.288808100044891,37.04317259409206,2018.0,2.0,0.3616505,0.30767187,0.0,0.0,P/Z/
pzMcsP8Dh3YR1_yHkAQDpw,-1.284038593744381,36.88794399673834,2021.0,8.0,0.2959869,0.3301071,0.0,0.40027812,P/Z/
pzNLg8Pv4Z-No9addCMRJg,-1.271325573862735,36.67833410721644,2021.0,8.0,0.25676048,0.0,0.37487587,0.0,P/Z/
pzPGCrUf5WWHYZMcOppWFQ,-1.239525520957019,36.69061993467186,2021.0,10.0,0.35994595,0.33067232,0.0,0.0,P/Z/
pzQ8V6EF_fp2PluA3Hkr5Q,-1.279129066622099,36.99136235099625,2018.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pzQT8swIVX8m1YhtLRRS7Q,-1.18804766499201,36.73871332174029,2022.0,2.0,0.28758782,0.32025674,0.0,0.0,P/Z/
pzRYMHki2LTryIHO8IglaQ,-1.257167030179315,36.85392390086018,2021.0,7.0,0.0,0.0,0.0,0.0,P/Z/
pzSVb0pRX4lqigc2O8LnIg,-1.296825623833031,36.89486565706621,2021.0,7.0,0.0,0.0,0.0,0.0,P/Z/
pzVWWZsOakntP9HjqjTWSA,-1.271198701385926,36.77683048641688,2021.0,8.0,0.29851303,0.62243974,0.0,0.2899152,P/Z/
pz_b0pivjZKxig1qJLW4kw,-1.271808109783031,36.67729644547762,2021.0,8.0,0.0,0.26309177,0.0,0.0,P/Z/
pzbofGHb77yfGk9EKlah9Q,-1.234254802007884,36.926938748883,2022.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pzcx7bzBnqsoUusfidar9Q,-1.287604170973715,36.83077157514438,2021.0,8.0,0.0,0.27627712,0.34239513,0.0,P/Z/
pzfDQtF6sdZLFTykDCzA6w,-1.230488492697388,36.73512994880775,2021.0,8.0,0.0,0.0,0.0,0.0,P/Z/
pzfdaCXcpNrNaZ1rQQPtkw,-1.126017840679582,36.95386200178776,2018.0,7.0,0.28790724,0.0,0.0,0.0,P/Z/
pzmjk_L5neJRunAuQ7LD9g,-1.232077756252801,37.04999014507628,2018.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pzqE5N8tL-i8tLtZfIwOxA,-1.215052716666943,36.90642546927737,2018.0,2.0,0.0,0.0,0.0,0.0,P/Z/
pzsJjGMswBbs0nwY7Sw0_A,-1.470484867470743,36.95473966828764,2022.0,3.0,0.0,0.34393823,0.0,0.0,P/Z/
pzvWsSsqvmEgApCQX6Dmhw,-1.300077846987049,36.74502282514302,2021.0,8.0,0.0,0.0,0.0,0.0,P/Z/
pzzdSM7S1A8u-1cgVgVBsQ,-1.352067008018278,36.90570607014869,2021.0,10.0,0.0,0.0,0.0,0.0,P/Z/
q-0c9_JubKJtM6SzBEU19Q,-1.275299924542225,36.88219823777995,2021.0,10.0,0.0,0.0,0.0,0.0,Q/-/
q-8HG3zUbCY8X2QZKo_C4w,-1.238479072928942,36.90138755799668,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-8qSne5GUiCqj7is6R3hQ,-1.307158963668906,36.7898683149826,2021.0,7.0,0.0,0.0,0.25839546,0.0,Q/-/
q-9a48yB_AUne1S-cGasBg,-1.303241196539616,36.89014069171007,2018.0,4.0,0.34290907,0.0,0.0,0.38411924,Q/-/
q-AxQPTC5DCc-cvcQsllAw,-1.31049483859348,36.7870955031807,2018.0,3.0,0.0,0.0,0.0,0.0,Q/-/
q-BFfSe0bEsJYbKRgDt7cw,-1.223353992712212,36.74652263990831,2021.0,8.0,0.0,0.0,0.0,0.0,Q/-/
q-DlCSfOejnbezXUyAH_NA,-1.303747549764743,36.75368967485124,2021.0,7.0,0.0,0.5108154,0.3553653,0.0,Q/-/
q-Ibu2Rxg1oWYo17viCKaQ,-1.281376378991433,36.87196573702302,2021.0,7.0,0.0,0.0,0.0,0.0,Q/-/
q-PSjZ37aF-4nZYXtS65MQ,-1.21190836381546,36.9333138573808,2021.0,9.0,0.0,0.0,0.0,0.0,Q/-/
q-Sy7NpGEitRDbov6SjcyA,-1.229547172384337,36.78358909233015,2021.0,7.0,0.0,0.0,0.0,0.0,Q/-/
q-WMlDStGIjROpjYt2QKHg,-1.274285516094224,36.82113190228291,2018.0,2.0,0.26524544,0.2956634,0.0,0.0,Q/-/
q-X9KdzjJqmoCUqTqN7UfA,-1.222041829464406,36.74158810224419,2021.0,8.0,0.0,0.0,0.0,0.0,Q/-/
q-Y9zESmLEPbO0EXfzr3NQ,-1.39732385324527,36.76139991634976,2022.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-ebiu9oqb1R455oqbpwWQ,-1.277646963832434,36.96539955620988,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-fcXOWw1hkQD0LCvB-0Jg,-1.22969622792571,36.66697484265689,2021.0,12.0,0.0,0.0,0.0,0.0,Q/-/
q-g65PJUALxBOJ53oq_-Cw,-1.282480658705356,36.9671575529561,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-g7aceeybh3_jhF9Nk1BA,-1.179026389361856,36.66808442462667,2022.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-gceMo5AGS_PFHdRNOVXA,-1.273981726265019,36.83168290917833,2021.0,7.0,0.0,0.0,0.2994934,0.0,Q/-/
q-gl9FL-IpeKzMZAV_s-KA,-1.254174914751124,36.8988791400018,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-hcVUcNiA1_NnDNFBB5ZQ,-1.259333145210205,36.9131111623975,2021.0,10.0,0.0,0.0,0.0,0.50472873,Q/-/
q-kJNqpnek3Fx_z5p4Qtqw,-1.270408209584194,36.97738447746955,2021.0,7.0,0.0,0.0,0.26660097,0.0,Q/-/
q-lOFYt8acBCOzce_29m6w,-1.155709778323548,36.9380576115072,2018.0,5.0,0.0,0.0,0.0,0.0,Q/-/
q-ocRSAsO09vrcYnL2-fiQ,-1.273887861096874,36.73077233301264,2021.0,8.0,0.0,0.0,0.0,0.0,Q/-/
q-qkxu6ByP47HB4V6o68Rg,-1.244666864625167,36.92089506861767,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-sRkicubTe1MHXursFxUQ,-1.366493089830481,36.72808745187803,2021.0,7.0,0.6348106,0.4792973,0.49952814,0.4942445,Q/-/
q-tVbCFWMcQyp6vWO-uF4Q,-1.205307856319334,36.80598687645217,2018.0,2.0,0.0,0.0,0.32447836,0.0,Q/-/
q-uPeWA0CWGoFm0acA4zTA,-1.323408140184591,36.84530509058209,2021.0,10.0,0.0,0.0,0.0,0.37568542,Q/-/
q-uh3W4npH0obRcjB1F68w,-1.217759428734265,36.88979962438812,2018.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-uz4vf6f60jFvQjcvpDhA,-1.185292962400071,36.72375376925557,2022.0,2.0,0.0,0.0,0.0,0.0,Q/-/
q-vbAkKl1IhV72M0IMhHZg,-1.307551869961838,36.85015470671699,2018.0,1.0,0.0,0.0,0.0,0.27341732,Q/-/
q-w_xz2HCG83HdkFqfsPyA,-1.354545688320129,36.93169882768449,2018.0,4.0,0.0,0.0,0.0,0.0,Q/-/
q-yW5uhGszE0xC2RjHN7wA,-1.253940459710004,36.6812251304617,2021.0,8.0,0.0,0.2580154,0.33189684,0.0,Q/-/
q-zPIv54vg9VXTfKtgY9OQ,-1.258007931276473,36.85491746460269,2021.0,7.0,0.0,0.0,0.0,0.0,Q/-/
q0-qvyU8-4ChL7OVHEl6jg,-1.324724604193201,36.72755120422852,2018.0,1.0,0.4541161,0.6274272,0.3785128,0.0,Q/0/
q00tXRWtTiwMIFvkr7sFeQ,-1.274431488429067,36.82441828840196,2021.0,7.0,0.41579473,0.0,0.0,0.0,Q/0/
q04JzcuKRP7b7fWCj1LpQQ,-1.393383011897879,36.74546767468038,2018.0,1.0,0.4779116,0.0,0.0,0.38293788,Q/0/
q05UplXWrV5pFgzsm1qBcA,-1.262644659745451,36.71011084808292,2017.0,12.0,0.25933972,0.0,0.0,0.0,Q/0/
q0Aab8_7Rbs8b71pwwEsNw,-1.207088703940693,36.88977623544974,2018.0,2.0,0.2599478,0.0,0.0,0.0,Q/0/
q0B_GzSGMqSf4hrDgjriRA,-1.395373625256315,36.7750804285692,2018.0,2.0,0.0,0.0,0.0,0.0,Q/0/
q0F_dSExWzZLokgDgPoYEg,-1.318892545406402,36.86488429933427,2021.0,7.0,0.0,0.0,0.0,0.0,Q/0/
q0FtVVKgjwSzI_-OSp4SVw,-1.323334469614066,36.87637265693397,2018.0,4.0,0.0,0.0,0.0,0.0,Q/0/
q0ISCEnnbowl40GYTtrEjw,-1.339043800316328,36.74041991487096,2021.0,7.0,0.25014988,0.0,0.30747885,0.2501271,Q/0/
q0K4cySMyya6jK7uqch9pA,-1.165869824471055,36.93344779227528,2021.0,12.0,0.0,0.0,0.25661266,0.0,Q/0/
q0KKgCp3ksWpOmkRweT-Yg,-1.287131448452266,36.69288207176842,2018.0,1.0,0.0,0.0,0.63805425,0.0,Q/0/
q0Oh8QJ2qlyJsOkDkWYUiQ,-1.218059204649088,36.88263553169058,2021.0,7.0,0.0,0.0,0.0,0.0,Q/0/
q0OqRfEDDyEPpTKu-4ovWQ,-1.25985715894476,36.86066855671123,2018.0,2.0,0.52979654,0.2932931,0.0,0.44468814,Q/0/
q0PRq2PKLnyjBYbkHfeDTw,-1.300495330906104,36.75425697627058,2018.0,1.0,0.0,0.0,0.0,0.0,Q/0/
q0Q5E5TqKhhjhhucZdtXCw,-1.188197822924957,36.76192145070502,2022.0,2.0,0.0,0.0,0.0,0.0,Q/0/
q0R_HSGo43xMab8SrnXdMg,-1.327634035214613,36.71709853704934,2021.0,7.0,0.37118044,0.3679723,0.0,0.0,Q/0/
q0RulhW7y7Ry0FmWTWjX-A,-1.294363463686021,36.89654886843989,2021.0,7.0,0.26098907,0.0,0.0,0.0,Q/0/
q0SNPOQmRhXShQYj-kK0wQ,-1.302824142740221,36.78917670371192,2021.0,8.0,0.3949108,0.43272403,0.0,0.0,Q/0/
q0TEoXm2V4_k0wyNK3GEvw,-1.274602366254563,36.6750251931954,2021.0,8.0,0.0,0.0,0.0,0.0,Q/0/
q0Top_UVgRdPuebgC_A_Ow,-1.239153701542244,36.93170522521126,2021.0,9.0,0.0,0.0,0.0,0.0,Q/0/
q0YD3oxFPn1zrFKnewp1Bw,-1.327660285584431,36.69087033575398,2021.0,7.0,0.0,0.0,0.0,0.0,Q/0/
q0__gcRlJC4QnDlXkbaetQ,-1.3064802045622,36.90192533458936,2021.0,8.0,0.2898364,0.0,0.0,0.0,Q/0/
q0cbe7xMIUi6LzTfqF0dHg,-1.18862777508027,36.76654620812261,2022.0,2.0,0.0,0.0,0.0,0.2668919,Q/0/
q0hEUbT1n6SHENR4mwS1vw,-1.29849850354479,36.85772779556416,2018.0,1.0,0.0,0.0,0.0,0.0,Q/0/
q0iGSbKxU8W54S8Fgub3Mw,-1.264594920924154,37.06352942153177,2018.0,2.0,0.0,0.0,0.0,0.0,Q/0/
q0kMJZagGis_wsbUV4uhuw,-1.342893381766529,36.74570498149435,2021.0,7.0,0.0,0.0,0.0,0.0,Q/0/
q0krIxr6gphofuP8ODgsnQ,-1.238314569216041,36.84525803805274,2021.0,7.0,0.51271474,0.5462439,0.46859396,0.6615777,Q/0/
q0m4iCdx3FFtwg2y2kD1Aw,-1.148627619978901,36.63778543295903,2022.0,3.0,0.0,0.0,0.0,0.0,Q/0/
q0n65bwZ_IO_Jz2CCCx2Dw,-1.171773665350331,36.92589702516423,2018.0,2.0,0.42900088,0.0,0.0,0.3342084,Q/0/
q0pxzt_r7UAUw5GJZWaP5A,-1.210457214614212,36.78917621064074,2018.0,2.0,0.27324304,0.0,0.0,0.0,Q/0/
q0w3bvr8YVFJgmzcXtmfaw,-1.220560550197935,36.81977858395306,2021.0,7.0,0.2569435,0.0,0.0,0.0,Q/0/
q0w7vWNq-rixn-fpJf_Zbg,-1.239045314026368,36.78070903660701,2021.0,7.0,0.32494348,0.0,0.0,0.0,Q/0/
q0wZ2HPT1kQy2ZjAKwcLPg,-1.201883680342128,36.8424805717379,2021.0,8.0,0.0,0.0,0.2952453,0.0,Q/0/
q0x1CCo5L8wlxUrMvEBUSw,-1.230991962758083,36.84048217323198,2018.0,2.0,0.30709475,0.0,0.0,0.0,Q/0/
q0zUJr0GvLdjCZpggvBOhg,-1.229222672582895,36.88001755669602,2021.0,12.0,0.3030706,0.0,0.0,0.48276547,Q/0/
q17N0IiZPFyLNHHVv2_mdQ,-1.270575948749628,36.68174936742906,2017.0,12.0,0.3708811,0.0,0.0,0.0,Q/1/
q19fvC3zGhPpjIpd7_Bj1A,-1.397458735975516,36.74525413078981,2022.0,2.0,0.0,0.0,0.2573789,0.0,Q/1/
q1BIIhq7E4_XA80lLgfjJA,-1.232434227995235,36.89513629301111,2021.0,7.0,0.0,0.0,0.0,0.0,Q/1/
q1C-xtCl31B22yO1IjXU9Q,-1.337272831898513,36.67008294755147,2021.0,7.0,0.0,0.0,0.0,0.5708221,Q/1/
q1EuQnDNO5cnWx9G1E5goQ,-1.260193642839474,36.7891290401495,2017.0,12.0,0.27895805,0.46133828,0.2854782,0.2521261,Q/1/
q1FBFYVDO5aJM8FDRRP0Cw,-1.325772060849759,36.7323941532338,2021.0,9.0,0.0,0.0,0.0,0.35543317,Q/1/
q1GyzPc8EteqGljWiIBL2w,-1.258072979422215,37.08970333537683,2018.0,2.0,0.0,0.0,0.0,0.0,Q/1/
q1H767fs24B0JX5bHYgzyA,-1.16076223741515,36.94706341945192,2021.0,12.0,0.0,0.0,0.0,0.6797023,Q/1/
q1JBBqRfxaOQT45xnTk_9A,-1.325421141490814,36.88074508683216,2018.0,4.0,0.0,0.40589643,0.0,0.37812513,Q/1/
q1JJ6RUZ5oscaMWXMz3Q9Q,-1.298199579778373,36.73835856122452,2018.0,1.0,0.0,0.0,0.0,0.0,Q/1/
q1JyT5Ss49lJJlAMES0Gew,-1.337803705368484,36.70469350605384,2021.0,7.0,0.0,0.0,0.0,0.0,Q/1/
q1OeDmc34_wFppfdEUb9yg,-1.151800750642664,36.83036994725255,2021.0,11.0,0.0,0.26726064,0.0,0.0,Q/1/
q1Q5uE6TGmOpeRnXfEdpKQ,-1.26640849904197,36.8877404665512,2021.0,8.0,0.0,0.0,0.0,0.0,Q/1/
q1QQpnA2rFAjK84Xg4RbOw,-1.30363377330828,36.72039513533238,2018.0,1.0,0.0,0.0,0.0,0.0,Q/1/
q1RkvRWJhfx6ucwQcjA72g,-1.284959559650532,36.73808455402833,2017.0,12.0,0.0,0.0,0.0,0.25561756,Q/1/
q1RmSDaNmqyIzfEZW7QyAA,-1.393637215362424,36.7395122256881,2022.0,2.0,0.0,0.0,0.0,0.3041097,Q/1/
q1RmuFG6UEGf_VRHf_OPHQ,-1.194147161161782,36.93466008467048,2021.0,9.0,0.0,0.0,0.0,0.0,Q/1/
q1TFYfpM5UjfsDl_8yBCcw,-1.288865926832864,36.79019743618375,2018.0,3.0,0.0,0.34337077,0.0,0.26113698,Q/1/
q1VRc-LVoCqARB3m0FhYbw,-1.253500324761792,36.87865505986208,2022.0,4.0,0.0,0.0,0.0,0.0,Q/1/
q1ZPlbUy1hJWZQQShF2OZg,-1.312525435292872,36.82802691003174,2021.0,8.0,0.5556547,0.0,0.0,0.0,Q/1/
q1_wsOwCtLspfj-8T_oKZw,-1.31071789759767,36.83712061909436,2021.0,7.0,0.0,0.0,0.0,0.26896194,Q/1/
q1bkXACYP9j-1k71mwsDkQ,-1.356734976061649,36.82964643899678,2018.0,10.0,0.0,0.0,0.0,0.0,Q/1/
q1btUltSU1YSs4fSVb_-jw,-1.295145060324538,36.84935527283785,2021.0,8.0,0.0,0.0,0.0,0.0,Q/1/
q1dkeiEZlOFVY4SvJfwKcA,-1.383015054713397,36.84292525286552,2018.0,10.0,0.0,0.0,0.0,0.0,Q/1/
q1eDCmN_zzlJibDhZnktVg,-1.266463734298951,36.68587030118764,2021.0,8.0,0.0,0.29271522,0.0,0.0,Q/1/
q1fAvjJeEs8eLCyYSBde2g,-1.313016885173698,36.89952500223603,2021.0,8.0,0.0,0.0,0.0,0.0,Q/1/
q1jV473_aF91byn8MFATEw,-1.218378498575305,36.9012184455624,2021.0,7.0,0.0,0.0,0.0,0.0,Q/1/
q1kvRa28MUyUHGwX8c_F1Q,-1.282419907389634,36.94841882401651,2021.0,8.0,0.0,0.0,0.0,0.0,Q/1/
q1rsAC26fY2G1ROqaeJeZg,-1.309108639862216,36.84566475813848,2018.0,1.0,0.0,0.0,0.0,0.0,Q/1/
q1tFliZ5jTXCKgoZxiS6NA,-1.292291995423362,36.87017409853447,2018.0,1.0,0.0,0.0,0.0,0.26892376,Q/1/
q1uTd19OfrnuH7XZ3LPiqw,-1.255897371183774,36.92064126218893,2018.0,2.0,0.0,0.0,0.0,0.0,Q/1/
q1zOdAUpYt3PQ23SP2LZxQ,-1.246167442941966,36.66322263770439,2021.0,10.0,0.47596732,0.3951906,0.30696723,0.3712719,Q/1/
q2-a7NyQ40DZGXcuKEkL9A,-1.23664654862145,36.67713513255234,2021.0,10.0,0.0,0.0,0.0,0.0,Q/2/
q23r8hAwahA-30DS75NLQQ,-1.263371374328786,37.02378880578404,2018.0,2.0,0.0,0.0,0.0,0.0,Q/2/
q29XIDqyS_xO3zSXwDseqw,-1.294554674140084,36.8212055845171,2022.0,5.0,0.0,0.0,0.0,0.0,Q/2/
q29psvoNgii7S5c8SjbbZA,-1.369297477730574,36.92028475044655,2021.0,8.0,0.0,0.0,0.0,0.0,Q/2/
q2Ae4bXLOrsbn3qA8FCW-w,-1.287125513990738,36.85305915039666,2021.0,8.0,0.0,0.51282626,0.40021527,0.0,Q/2/
q2CSZ79pc7ceze2k7J4-dg,-1.216897395238722,36.88759939025596,2018.0,2.0,0.0,0.0,0.0,0.0,Q/2/
q2Cek7gBbzPitlJYrfv3Tw,-1.229390211985974,36.72881664377514,2021.0,8.0,0.0,0.0,0.0,0.0,Q/2/
q2Cg5qxD0z-Er_N7y9PIgA,-1.308086840277625,36.81348284274529,2018.0,3.0,0.0,0.0,0.5619451,0.0,Q/2/
q2H8SvfAhKzjXG9ndvgIyg,-1.159990822721228,36.82048502332379,2021.0,11.0,0.0,0.0,0.47228283,0.42595717,Q/2/
q2QdWNSDG8VUiYjXjRKiLw,-1.220753183864408,36.87877867055612,2018.0,2.0,0.0,0.0,0.0,0.44759586,Q/2/
q2RvElpSLhbKbPRgxP7_ew,-1.209679928078769,36.76821952678442,2021.0,7.0,0.0,0.32227978,0.0,0.0,Q/2/
q2U9H6a2DWZXiXWjwmVgOg,-1.20755661791035,36.92444728201563,2021.0,9.0,0.0,0.0,0.35374498,0.0,Q/2/
q2_oE-GVQeQFcHa3oSNMwA,-1.325136255196696,36.74253038499776,2021.0,10.0,0.0,0.0,0.0,0.0,Q/2/
q2eKnah-BMOkBEnsT9XfiA,-1.203213815680913,36.72733760880313,2022.0,2.0,0.0,0.0,0.0,0.0,Q/2/
q2ecGvbenAncNNmYKQ_z5g,-1.276885884582617,36.65432864076526,2021.0,8.0,0.0,0.0,0.0,0.0,Q/2/
